id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
NAwpyYoU,True,2015-07-06 05:20:00.000,2015-07-06 05:20:00.000,58,resign,black,10+0,nederlander2,1480,causita,1533,1. d4 g6 2. Bf4 e6 3. e3 Bg7 4. Nf3 Nf6 5. Bd3 a6 6. O-O d6 7. h3 Nc6 8. c4 O-O 9. Nc3 Nb4 10. a4 Nxd3 11. Qxd3 Re8 12. d5 e5 13. Bg5 Bd7 14. Bxf6 Bxf6 15. Ne4 Bg7 16. c5 Bf5 17. cxd6 cxd6 18. Qc4 Rc8 19. Qb4 Bxe4 20. Qxe4 Re7 21. Rac1 Rec7 22. Rxc7 Rxc7 23. Nd2 Qc8 24. Nb3 Rc4 25. Qd3 Rxa4 26. e4 b5 27. Nd2 Rd4 28. Qe2 Qc2 29. Rd1 Bh6,A40,Modern Defense,2
2DrpOKSC,True,2015-07-06 02:33:20.000,2015-07-06 02:33:20.000,30,resign,white,10+0,mikelo92,1311,nederlander2,1495,1. d4 d5 2. c4 e5 3. cxd5 exd4 4. Qxd4 Nf6 5. e4 c6 6. Nc3 cxd5 7. Nxd5 Nxd5 8. exd5 b6 9. Bb5+ Nd7 10. b4 Be7 11. Qxg7 Bxb4+ 12. Bd2 Bxd2+ 13. Kxd2 Rf8 14. Re1+ Qe7 15. Rxe7+ Kxe7,D08,Queen's Gambit Refused: Albin Countergambit,4
pvY6Cp9r,True,2015-07-05 23:46:40.000,2015-07-06 02:33:20.000,73,resign,white,60+0,nederlander2,1485,ivankliuk,1474,1. d4 d5 2. Bf4 Nc6 3. Nc3 Nxd4 4. Qxd4 Nf6 5. Qd2 g6 6. e3 Bg7 7. Be5 O-O 8. Bd3 e6 9. Ne4 b6 10. Nc3 c5 11. e4 c4 12. Be2 Nxe4 13. Nxe4 Bxe5 14. Nc3 a6 15. Nf3 Bg7 16. O-O b5 17. h3 b4 18. Na4 Bd7 19. Nc5 c3 20. bxc3 Bxc3 21. Qf4 Bxa1 22. Rxa1 a5 23. Qh6 Rc8 24. Ng5 Qxg5 25. Qxg5 Rxc5 26. a3 Rxc2 27. Bd3 f6 28. Qe3 Rc3 29. Qa7 Rf7 30. Be2 b3 31. Qxa5 d4 32. Rb1 e5 33. Qb4 Bf5 34. Rxb3 Rfc7 35. Rxc3 dxc3 36. Qb8+ Bc8 37. Qxc7,D00,Queen's Pawn Game: Mason Attack,3
NIJ8yJBV,True,2015-07-05 23:46:40.000,2015-07-05 23:46:40.000,47,resign,white,8+0,accesspror4,1479,nederlander2,1496,1. e4 e5 2. Bc4 Bc5 3. Qf3 Nf6 4. d3 d6 5. Bg5 h6 6. Bxf6 gxf6 7. Qh5 Qd7 8. Nf3 Qe7 9. O-O Be6 10. Bb5+ c6 11. Bc4 Bxc4 12. dxc4 d5 13. exd5 cxd5 14. cxd5 Nd7 15. Nc3 O-O-O 16. Rad1 Nb6 17. Nb5 a6 18. Nc3 f5 19. Qxf5+ Kb8 20. Nxe5 Rhg8 21. Nxf7 Rdf8 22. Qf4+ Bd6 23. Qxd6+ Ka7 24. Qxe7,C20,Bishop's Opening: Boi Variation,4
44bcthDm,True,2015-07-05 23:46:40.000,2015-07-05 23:46:40.000,63,resign,white,8+0,nederlander2,1485,accesspror4,1490,1. d4 e6 2. Bf4 Nf6 3. e3 Nd5 4. Bg3 Bd6 5. Bxd6 cxd6 6. Nf3 O-O 7. Bd3 Nc6 8. Nc3 a5 9. Nxd5 exd5 10. O-O b6 11. h3 Ba6 12. Bxa6 Rxa6 13. b3 a4 14. Qe2 Qa8 15. bxa4 Rxa4 16. Rab1 Rxa2 17. Rxb6 Qa3 18. Rbb1 Nb4 19. Rbc1 Rc8 20. Qb5 Rd8 21. Qb6 Nc6 22. Qc7 h6 23. Qb6 Rb2 24. Qc7 Qc3 25. Qxd6 Rxc2 26. Rxc2 Qxc2 27. Ne1 Qc4 28. Nf3 Nb4 29. Ne5 Qe2 30. Qb6 Nc6 31. Nxc6 Rc8 32. Ne7+,A40,Horwitz Defense,2
EoVRFzMJ,True,2015-07-05 23:46:40.000,2015-07-05 23:46:40.000,16,resign,black,15+0,nederlander2,1479,kjpow22,1573,1. d4 g6 2. Bf4 Bg7 3. e3 c5 4. dxc5 Bxb2 5. Nc3 Bxc3+ 6. Ke2 Bxa1 7. Qxa1 Nf6 8. Bd6 exd6,A40,Modern Defense,2
HsiY9WRG,True,2015-07-05 21:00:00.000,2015-07-05 21:00:00.000,4,outoftime,black,5+8,wave_wall,1543,nederlander2,1466,1. e4 e5 2. Nf3 Nc6,C44,King's Knight Opening: Normal Variation,4
LINhFgON,True,2015-07-05 21:00:00.000,2015-07-05 21:00:00.000,76,mate,black,10+0,nederlander2,1478,konstantindn,1461,1. d4 d5 2. Bf4 Bf5 3. e3 e6 4. Nf3 Bg4 5. Be2 Bxf3 6. Bxf3 h6 7. O-O a6 8. h3 Nf6 9. Nc3 Bb4 10. Na4 Bd6 11. Bxd6 Qxd6 12. a3 Qc6 13. b4 Nbd7 14. c3 O-O 15. Be2 Nb6 16. Nxb6 Qxb6 17. c4 dxc4 18. Bxc4 a5 19. bxa5 Rxa5 20. Qc2 Qc6 21. Rfc1 b5 22. Bd3 Qxc2 23. Bxc2 Rfa8 24. Rab1 c6 25. Bd3 Rxa3 26. Be2 Ra2 27. Bf3 Nd5 28. e4 Nf6 29. e5 Nd5 30. Rxc6 b4 31. Bxd5 exd5 32. Rxb4 Rd2 33. Rd6 Raa2 34. Rxd5 Rxf2 35. Rd8+ Kh7 36. Rd7 Rxg2+ 37. Kf1 Rh2 38. Rxf7 Rh1#,D00,Queen's Pawn Game: Mason Attack,3
I8higi3d,True,2015-07-05 18:13:20.000,2015-07-05 18:13:20.000,58,mate,black,17+0,nederlander2,1488,zaretsky,1490,1. d4 d5 2. Bf4 Nc6 3. e3 Nf6 4. Nf3 Bg4 5. Be2 Qd7 6. O-O h5 7. Nc3 O-O-O 8. h3 Be6 9. Ng5 Ne8 10. Nb5 f6 11. Nf3 a6 12. Bxc7 Nxc7 13. Nxc7 Qxc7 14. Nh4 g5 15. Ng6 Rh6 16. Nxf8 Rxf8 17. Qd3 h4 18. b4 g4 19. Bxg4 Bxg4 20. hxg4 h3 21. gxh3 Rxh3 22. f4 Rg8 23. Qe2 e5 24. Qg2 Qh7 25. fxe5 fxe5 26. dxe5 Nxe5 27. Qxd5 Rxg4+ 28. Kf2 Qxc2+ 29. Ke1 Rxe3#,D00,Queen's Pawn Game: Mason Attack,3
JZx2uMY7,True,2015-07-05 18:13:20.000,2015-07-05 18:13:20.000,78,resign,black,17+13,alferedo,1560,nederlander2,1475,1. d4 d5 2. Nf3 Nf6 3. e3 e6 4. Be2 Bd6 5. Nbd2 O-O 6. O-O h6 7. b3 Nc6 8. Bb2 b6 9. c4 dxc4 10. Nxc4 Bb7 11. Nxd6 Qxd6 12. Rc1 a5 13. a3 Ne4 14. Nd2 Ne7 15. Nc4 Qd5 16. Bf3 Qg5 17. Re1 Rab8 18. Nd2 Nxd2 19. Bxb7 Rxb7 20. Qxd2 Nd5 21. Rc2 c5 22. dxc5 bxc5 23. Rxc5 Ra7 24. Rxa5 Rxa5 25. Qxa5 Rb8 26. e4 Rxb3 27. exd5 Rxb2 28. Qc3 Rb6 29. dxe6 Rxe6 30. Rxe6 fxe6 31. g3 h5 32. a4 h4 33. a5 h3 34. f4 Qd5 35. Kf1 Qg2+ 36. Ke1 Qxh2 37. Qd2 Qxg3+ 38. Kd1 h2 39. Qd8+ Kh7,D05,Colle System,6
qhmdnEpS,True,2015-07-05 04:20:00.000,2015-07-05 04:20:00.000,56,resign,white,30+8,lrmendes,1477,nederlander2,1483,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Nc3 Bc5 5. O-O Ng4 6. d4 Bb4 7. Nxe5 Ncxe5 8. dxe5 Nxe5 9. Nd5 O-O 10. Qd4 Nc6 11. Qd3 Ne5 12. Qg3 Nxc4 13. Bh6 g6 14. Bxf8 Bxf8 15. Nxc7 Rb8 16. Ne6 Bd6 17. Nxd8 Bxg3 18. fxg3 b6 19. Rxf7 Ba6 20. Rxd7 Nxb2 21. Rxa7 Be2 22. Ne6 Re8 23. Re1 Bg4 24. Nd4 Nc4 25. h3 Bd7 26. Rxd7 Ne5 27. Rb7 h5 28. Rxb6 g5,C50,Four Knights Game: Italian Variation,8
Y1fFUYZv,True,2015-07-05 04:20:00.000,2015-07-05 04:20:00.000,58,mate,black,11+8,nederlander2,1492,fabuloso,1553,1. d4 Nf6 2. Bf4 g6 3. e3 Bg7 4. Be5 d6 5. Bxf6 Bxf6 6. Nf3 O-O 7. Bd3 c5 8. d5 Bxb2 9. Na3 Qa5+ 10. Nd2 Bxa1 11. Qxa1 Qxa3 12. Nc4 Qa4 13. O-O Na6 14. Nd2 Nb4 15. Be4 f5 16. Bd3 Qxa2 17. Qd1 Nxd3 18. cxd3 Qxd5 19. e4 Qxd3 20. exf5 Bxf5 21. h3 b5 22. h4 Qc2 23. Qe2 Bd3 24. Qxe7 Bxf1 25. Nxf1 Qxf2+ 26. Kh2 Rae8 27. Qxd6 Qxh4+ 28. Kg1 Rxf1+ 29. Kxf1 Qe1#,A45,Indian Game,2
rcGZUz6E,True,2015-07-05 01:33:20.000,2015-07-05 01:33:20.000,76,outoftime,black,5+5,stonkfish,1551,nederlander2,1479,1. d4 d5 2. Nf3 Nc6 3. c4 e5 4. dxe5 d4 5. e3 Bb4+ 6. Bd2 dxe3 7. fxe3 Bxd2+ 8. Qxd2 Qxd2+ 9. Nbxd2 Nge7 10. Bd3 Bf5 11. Bxf5 Nxf5 12. O-O Nxe3 13. Rf2 Ng4 14. Re2 O-O 15. h3 Nh6 16. g4 f6 17. e6 Rfe8 18. Rae1 Nd8 19. Nd4 c5 20. Nf5 Nxf5 21. gxf5 g6 22. fxg6 hxg6 23. Nf3 Nc6 24. Kf2 Nd4 25. Nxd4 cxd4 26. Rd2 Rad8 27. Re4 d3 28. c5 b6 29. cxb6 axb6 30. h4 f5 31. Re5 Kg7 32. e7 Rd7 33. Ke3 Kf6 34. Kf4 Rexe7 35. Rxe7 Rxe7 36. Rxd3 Re4+ 37. Kg3 Rg4+ 38. Kh3 g5,D06,Queen's Gambit Refused: Chigorin Defense |  Lazard Gambit,6
svWDHaIb,True,2015-07-05 01:33:20.000,2015-07-05 01:33:20.000,116,draw,draw,10+10,taka0909,1603,nederlander2,1475,1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d3 Bc5 5. Be2 Ng4 6. O-O d6 7. a4 a5 8. Nbd2 b6 9. Nc4 Bxf2+ 10. Rxf2 Nxf2 11. Kxf2 Bg4 12. h3 Bxf3 13. Bxf3 Qh4+ 14. Kg1 O-O 15. Be3 h6 16. Bf2 Qg5 17. d4 exd4 18. cxd4 Nb4 19. e5 Rac8 20. exd6 cxd6 21. Nxd6 Rcd8 22. Ne4 Qf4 23. Bg3 Qe3+ 24. Bf2 Qf4 25. Qe2 Nd5 26. Bg3 Qf5 27. Bg4 Qg6 28. Bh5 Qe6 29. Qd3 Nb4 30. Qe2 Rxd4 31. Bf3 f5 32. Nc3 Qf6 33. Bf2 Rdd8 34. Qb5 Nc2 35. Rc1 Nd4 36. Qc4+ Ne6 37. Nd5 Qxb2 38. Rc2 Qa1+ 39. Rc1 Qa3 40. Rc3 Qa1+ 41. Rc1 Qa3 42. Rc3 Qa1+ 43. Rc1 Qa3 44. Rc3 Qa1+ 45. Rc1 Qa3 46. Rc3 Qa1+ 47. Rc1 Qa3 48. Rc3 Qa1+ 49. Rc1 Qa3 50. Rc3 Qd6 51. Nf4 Rc8 52. Qxe6+ Qxe6 53. Nxe6 Rfe8 54. Re3 Rc1+ 55. Kh2 Rc2 56. Kg1 Rc1+ 57. Kh2 Rc2 58. Kg1 Rc1+,C44,Ponziani Opening: Jaenisch Counterattack,6
vtW2KfH4,True,2015-07-05 01:33:20.000,2015-07-05 01:33:20.000,21,mate,white,5+15,erickk0axgzuniga,1500,nederlander2,1482,1. e4 c5 2. Bc4 Nf6 3. Qf3 Nc6 4. c3 d6 5. d3 e5 6. h4 Be7 7. h5 h6 8. Qg3 Nxh5 9. Rxh5 O-O 10. Bxh6 a6 11. Qxg7#,B20,Sicilian Defense: Bowdler Attack,3
xuUH130N,True,2015-07-04 22:46:40.000,2015-07-05 01:33:20.000,74,outoftime,black,18+0,eduardo_me,1485,nederlander2,1471,1. e4 e5 2. Qh5 Nf6 3. Qxe5+ Be7 4. Bc4 Nc6 5. Qf4 d6 6. d3 O-O 7. h3 h6 8. Qg3 Nd4 9. Na3 d5 10. exd5 Bxa3 11. Bb3 Bd6 12. Qh4 Re8+ 13. Be3 Nxb3 14. axb3 Bb4+ 15. c3 Be7 16. c4 Nxd5 17. Qg3 Nb4 18. Rd1 Nc2+ 19. Kd2 Nxe3 20. fxe3 Bg5 21. Kc2 Rxe3 22. Nf3 Re2+ 23. Kc3 Re3 24. Qf2 Bf6+ 25. Kc2 Bg5 26. Nxg5 Qxg5 27. Rhf1 Be6 28. h4 Qg3 29. Qd2 Rd8 30. Rf3 Rxf3 31. gxf3 Qxf3 32. Qe1 Bf5 33. Rd2 Bxd3+ 34. Kc1 Rd6 35. Qe8+ Kh7 36. h5 Qf1+ 37. Rd1 Bc2,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
g018bwEL,True,2015-07-04 20:00:00.000,2015-07-04 22:46:40.000,128,draw,draw,6+6,nederlander2,1469,prins,1524,1. d4 d5 2. Bf4 Be6 3. Nc3 Nc6 4. Nb5 Rc8 5. e3 a6 6. Nc3 f6 7. h3 Bf5 8. Nf3 e6 9. Bd3 Bxd3 10. Qxd3 Nge7 11. O-O Nb4 12. Qd2 Ng6 13. Bg3 Bd6 14. Bxd6 Qxd6 15. a3 Nc6 16. b4 O-O 17. b5 axb5 18. Nxb5 Qe7 19. a4 b6 20. Qc3 Nb4 21. Qd2 Ra8 22. c3 c6 23. cxb4 cxb5 24. axb5 Rxa1 25. Rxa1 Qd7 26. Qd3 e5 27. dxe5 fxe5 28. e4 Nf4 29. Nxe5 Nxd3 30. Nxd7 Rd8 31. Nxb6 dxe4 32. Ra8 Rxa8 33. Nxa8 Nxb4 34. b6 Nc6 35. b7 Kf7 36. f3 exf3 37. gxf3 Ke7 38. Nb6 Kd8 39. Kg2 Kc7 40. b8=Q+ Kxb8 41. Nd5 Nd8 42. Nf4 Nf7 43. Ne6 g6 44. Kg3 Kc8 45. Kg4 Kd7 46. Nf8+ Ke7 47. Nxh7 Ne5+ 48. Kf4 Ke6 49. Ng5+ Kd5 50. h4 Nd3+ 51. Ke3 Ne5 52. f4 Ng4+ 53. Kf3 Nf6 54. Nf7 Nh5 55. Kg4 Ng7 56. Kg5 Ke6 57. Kxg6 Nf5 58. h5 Ne7+ 59. Kg5 Kxf7 60. h6 Kg8 61. Kf6 Nd5+ 62. Kf5 Kh7 63. Kg5 Nxf4 64. Kxf4 Kxh6,D00,Queen's Pawn Game: Mason Attack,3
UdObGz15,True,2015-07-04 20:00:00.000,2015-07-04 20:00:00.000,20,draw,draw,6+5,mechmech007,1376,nederlander2,1472,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Nc3 Bc5 5. O-O Ng4 6. d3 Nb4 7. Ng5 Nh6 8. Nf3 Ng4 9. Ng5 Nh6 10. Nf3 Ng4,C50,Four Knights Game: Italian Variation,8
NckdmPMt,True,2015-07-04 20:00:00.000,2015-07-04 20:00:00.000,45,resign,white,15+0,stefanger,1492,nederlander2,1483,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Nxd4 6. Qxd4 e5 7. Qa4+ Bd7 8. Bb5 Nf6 9. Bg5 Bxb5 10. Qxb5+ Qd7 11. Bxf6 Qxb5 12. Nxb5 gxf6 13. Nc7+ Kd7 14. Nxa8 Be7 15. O-O-O Rxa8 16. Rhf1 Rg8 17. g3 Rg4 18. f4 exf4 19. Rxf4 Rg5 20. c4 Rg8 21. c5 f5 22. Rxf5 f6 23. Kb1,B54,Sicilian Defense #2,6
1DrAVLi9,True,2015-07-04 20:00:00.000,2015-07-04 20:00:00.000,67,mate,white,10+0,schafer,1499,nederlander2,1493,1. e4 c5 2. Nf3 d6 3. c4 Nc6 4. Nc3 e5 5. a4 Nf6 6. d3 Be7 7. Bg5 h6 8. Bxf6 Bxf6 9. Be2 O-O 10. O-O a6 11. Nd5 Bg5 12. Rb1 Ne7 13. Nxg5 Nxd5 14. Nf3 Nc7 15. b4 b6 16. bxc5 bxc5 17. Rb6 Ne6 18. a5 Nf4 19. Qc2 Nxe2+ 20. Qxe2 Qd7 21. Rfb1 Qa4 22. Qd2 Bg4 23. Qe2 Qxa5 24. Rxd6 Rab8 25. Rxb8 Rxb8 26. h3 Bxf3 27. Qxf3 Qa1+ 28. Kh2 a5 29. Qg3 Rb1 30. Rd8+ Kh7 31. Qf3 Rh1+ 32. Kg3 Qa4 33. Qf5+ g6 34. Qxf7#,B50,Sicilian Defense,4
HeSVa0Zd,True,2015-07-04 20:00:00.000,2015-07-04 20:00:00.000,49,mate,white,8+0,nederlander2,1482,letum,1483,1. d4 d5 2. Bf4 g6 3. e3 Bg7 4. Nf3 Nf6 5. Bd3 e6 6. Nc3 b6 7. O-O c5 8. dxc5 bxc5 9. h3 c4 10. Be2 Ba6 11. b3 Qa5 12. Na4 cxb3 13. axb3 Bxe2 14. Qxe2 Qc3 15. Nxc3 O-O 16. Nb5 Nc6 17. Nc7 Rac8 18. Nd4 e5 19. Nxc6 exf4 20. Rxa7 Ne4 21. Nd4 Nc3 22. Qd3 Bxd4 23. Qxd4 Ne4 24. Nxd5 Nd6 25. Ne7#,D00,Queen's Pawn Game: Mason Attack,3
vSVSo632,True,2015-07-04 20:00:00.000,2015-07-04 20:00:00.000,52,resign,white,10+0,nederlander2,1468,rubanbleuqc,1592,1. d4 d5 2. Bf4 Nc6 3. e3 Bf5 4. Nf3 Nb4 5. Bd3 Nxd3+ 6. cxd3 e6 7. O-O Bd6 8. Bg5 Nf6 9. Bxf6 gxf6 10. e4 dxe4 11. dxe4 Bxe4 12. Qa4+ c6 13. d5 Bxd5 14. Nc3 Bxf3 15. gxf3 Rg8+ 16. Kh1 f5 17. Rfe1 Qh4 18. Qxh4 Kd7 19. Qxh7 Rh8 20. Qxf7+ Kc8 21. Qxe6+ Kc7 22. Red1 Rxh2+ 23. Kg1 Rd8 24. f4 Bxf4 25. Qe7+ Kb6 26. Qxd8+ Ka6,D00,Queen's Pawn Game: Mason Attack,3
2Rg8tLvx,True,2015-07-04 17:13:20.000,2015-07-04 17:13:20.000,79,mate,white,16+8,nederlander2,1457,carlosestr,1446,1. d4 d5 2. Bf4 Bg4 3. h3 Bh5 4. Nc3 Nf6 5. Nf3 Bxf3 6. exf3 a6 7. Bd3 e6 8. O-O Nh5 9. Be5 f6 10. Bh2 Bd6 11. Bxd6 Qxd6 12. f4 Nxf4 13. Qf3 g5 14. Qg4 h5 15. Qf3 Nd7 16. g3 g4 17. Qxf4 Qxf4 18. gxf4 gxh3 19. Kh2 O-O-O 20. Kxh3 f5 21. Rg1 Nf6 22. a4 Ng4 23. b4 Nxf2+ 24. Kh2 Ng4+ 25. Kh3 Rd6 26. b5 a5 27. b6 Rxb6 28. Be2 Rc6 29. Nb5 Rxc2 30. Rac1 Rxe2 31. Rxc7+ Kd8 32. Rgc1 Re3+ 33. Kg2 Rh6 34. Rc8+ Ke7 35. R1c7+ Kf6 36. Rf8+ Kg6 37. Nd6 Nf6 38. Rff7 Nh7 39. Rg7+ Kf6 40. Ne8#,D00,Queen's Pawn Game: Mason Attack,3
98JGmu7k,True,2015-07-04 17:13:20.000,2015-07-04 17:13:20.000,45,resign,white,15+8,nederlander2,1449,acarina,1377,1. d4 e6 2. Bf4 h6 3. e3 g5 4. Bg3 Bg7 5. h3 a6 6. c4 Ne7 7. Nf3 Nf5 8. Bh2 Nc6 9. Bd3 Nb4 10. Bxf5 exf5 11. a3 Nc6 12. c5 O-O 13. Nc3 Re8 14. O-O Ne7 15. Ne5 Ng6 16. Nxg6 fxg6 17. Qb3+ Kh8 18. Nd5 d6 19. cxd6 cxd6 20. Nb6 Rb8 21. Nxc8 Qxc8 22. Bxd6 b5 23. Bxb8,A40,Horwitz Defense,2
Lk8RBHQP,True,2015-07-04 17:13:20.000,2015-07-04 17:13:20.000,70,mate,black,6+6,nederlander2,1458,prins,1521,1. d4 e6 2. Bf4 Nf6 3. e3 Bb4+ 4. c3 Be7 5. Nf3 d6 6. Bd3 O-O 7. c4 b6 8. b3 a5 9. Nc3 Ba6 10. a4 c5 11. dxc5 bxc5 12. Ne4 Bb7 13. Nxf6+ Bxf6 14. Be2 Bxa1 15. O-O Be5 16. Qc2 Bxf4 17. exf4 f5 18. Rd1 Na6 19. Ne5 Nb4 20. Qb2 Qe7 21. Nd3 Nxd3 22. Bxd3 Rad8 23. Qc3 Qc7 24. h3 Be4 25. Bxe4 fxe4 26. Qc2 Rxf4 27. Qd2 e5 28. g3 Rf6 29. Qe3 Qc6 30. Qd2 Rg6 31. Qxa5 Rd7 32. b4 e3 33. fxe3 Rxg3+ 34. Kf1 Qg2+ 35. Ke1 Rxe3#,A40,Horwitz Defense,2
6TIgcXir,False,2015-03-29 14:40:00.000,2015-03-29 14:40:00.000,40,resign,black,5+8,akul23,1500,buh0,1500,1. e4 e5 2. Bc4 Nf6 3. Nf3 d6 4. O-O Nxe4 5. d3 Nc5 6. Bg5 Be7 7. Nc3 f6 8. Bh4 g5 9. Bg3 h5 10. h4 f5 11. hxg5 h4 12. Nxh4 f4 13. Qh5+ Rxh5 14. Ng6 Bxg5 15. Nd5 Rh6 16. Nge7 Be6 17. Bb5+ c6 18. Bxc6+ bxc6 19. Nxc6 Nxc6 20. Nc7+ Qxc7,C42,Russian Game: Urusov Gambit,5
TRqq3sqp,True,2017-09-03 14:46:40.000,2017-09-03 17:33:20.000,36,resign,white,15+15,scacchi11235,1002,cape217,1412,1. e4 c5 2. Nc3 e6 3. Nf3 d6 4. d4 cxd4 5. Nxd4 Nf6 6. Be3 d5 7. exd5 Bb4 8. Bb5+ Nfd7 9. dxe6 Bxc3+ 10. bxc3 O-O 11. exd7 Nxd7 12. O-O Nc5 13. Qf3 a6 14. Bc4 Na4 15. Bf4 Nb2 16. Bb3 Qd7 17. a4 Qg4 18. Rfb1 Qxf3,B80,Sicilian Defense: Scheveningen Variation,10
0DDBKLQM,True,2017-08-30 16:20:00.000,2017-08-30 16:20:00.000,36,resign,black,15+15,csslider,1461,cape217,1402,1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. f3 Nc6 5. Bb5 a6 6. Bxc6+ bxc6 7. fxe4 Bg4 8. Nf3 e6 9. h3 Bh5 10. g4 Bg6 11. Ne5 Bxe4 12. Nxe4 Nxe4 13. Nxc6 Qh4+ 14. Ke2 Qf2+ 15. Kd3 Bc5 16. Rf1 Qg3+ 17. Rf3 Nf2+ 18. Ke3 Nxd1+,D00,Blackmar-Diemer Gambit Declined |  Lamb Defense,8
jX4zmQIo,True,2017-08-29 23:40:00.000,2017-08-29 23:40:00.000,62,mate,black,15+15,rpalen,1256,cape217,1395,1. e4 c5 2. Nf3 d6 3. Bc4 e6 4. Nc3 a6 5. a4 Nc6 6. O-O Nf6 7. Re1 Be7 8. Ng5 O-O 9. d4 d5 10. exd5 exd5 11. Ba2 c4 12. b3 Bb4 13. Re3 Re8 14. Rxe8+ Qxe8 15. Bd2 Nxd4 16. bxc4 h6 17. Nxd5 Nxd5 18. cxd5 Bxd2 19. Qxd2 Ne2+ 20. Kf1 Bg4 21. f3 Qe5 22. Qxe2 Qxa1+ 23. Kf2 Qxa2 24. fxg4 hxg5 25. Qe7 Qxc2+ 26. Kg3 Qd3+ 27. Kf2 Qd4+ 28. Kg3 Qf4+ 29. Kh3 Kh7 30. d6 Rh8 31. d7 Kg6#,B50,Sicilian Defense,4
xxunV5BM,True,2017-08-28 22:40:00.000,2017-08-28 22:40:00.000,44,resign,black,15+15,rogeriosacra,1370,cape217,1372,1. d4 d5 2. e3 Nf6 3. Nf3 Bg4 4. Be2 e6 5. c4 Bb4+ 6. Nc3 Ne4 7. Qc2 O-O 8. O-O c5 9. a3 Ba5 10. Nxe4 dxe4 11. Ne5 Bxe2 12. Qxe2 f6 13. Ng4 f5 14. Bd2 Bxd2 15. Qxd2 fxg4 16. Qe2 Qg5 17. b4 cxd4 18. c5 Nc6 19. Qc4 g3 20. Qxe6+ Kh8 21. h3 dxe3 22. Qf5 Rxf5,D04,Queen's Pawn Game: Colle System,5
NZVLGUDY,True,2017-08-28 14:20:00.000,2017-08-28 14:20:00.000,37,resign,white,15+15,lehutin,1325,cape217,1375,1. d4 Nf6 2. Bf4 g6 3. Nf3 d6 4. e3 Bg7 5. c3 O-O 6. h3 Nbd7 7. Bd3 a6 8. O-O b5 9. Nbd2 Nh5 10. Bh2 Re8 11. Re1 e5 12. dxe5 dxe5 13. Be4 Rb8 14. Qc2 Nc5 15. b4 Nxe4 16. Nxe4 c6 17. Rad1 Qc7 18. Nc5 e4 19. Bxc7,A48,London System,5
SuKIs7fh,True,2017-08-28 03:13:20.000,2017-08-28 03:13:20.000,96,draw,draw,15+15,jaredugan,1204,cape217,1379,1. e4 c5 2. Nc3 g6 3. Nf3 Bg7 4. d4 cxd4 5. Nxd4 a6 6. Bc4 e6 7. Nf3 Nc6 8. Qd6 Bf8 9. Qf4 b5 10. Ne5 Nxe5 11. Qxe5 Nf6 12. Bb3 Bg7 13. Bg5 O-O 14. Qg3 Qb6 15. Qf3 Ne8 16. Be7 Bb7 17. Bxf8 Kxf8 18. O-O Bxc3 19. Qxc3 Kg8 20. Rad1 Nf6 21. Qxf6 Rd8 22. Qe7 Qc7 23. Rd3 Kg7 24. g3 Bxe4 25. Rd2 a5 26. Bxe6 Rf8 27. f4 Qb7 28. Rxd7 Qb6+ 29. Rf2 Qe3 30. Rd1 Bf3 31. Rf1 Bd5 32. g4 Bxe6 33. g5 Bc4 34. Qf6+ Kg8 35. Rd1 Qe6 36. Qxe6 fxe6 37. Rd6 a4 38. b3 axb3 39. axb3 Bd5 40. Rb6 Rc8 41. Rxb5 Ra8 42. Rf1 Ra2 43. Rb8+ Kg7 44. c4 Rg2+ 45. Kh1 Rf2+ 46. Kg1 Rg2+ 47. Kh1 Rf2+ 48. Kg1 Rg2+,B23,Sicilian Defense: Closed Variation,3
KRMrSwyO,True,2017-08-28 03:13:20.000,2017-08-28 03:13:20.000,27,resign,white,15+15,dfglkdgjlkdf,1429,cape217,1389,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Bc4 cxb2 5. Bxb2 Nc6 6. Nf3 e6 7. O-O Nf6 8. e5 Nxe5 9. Nxe5 Bc5 10. Re1 O-O 11. Nd2 d6 12. Ng4 d5 13. Nxf6+ Qxf6 14. Bxf6,B21,Sicilian Defense: Smith-Morra Gambit,5
